tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
164317442,167361581,197312547,169161975,60349823,180289017,150252920,157685785,151552083,163021682,191627576
164443174,154126494,165040517,156720099,45740546,201903121,174062023,185831063,159197815,155340366,188374410
164523064,188017424,196895748,160796251,179374468,152126288,183327085,37515679,187034445,52926928,197918696
164794452,151157737,149090228,170560540,185255299,188113399,166298360,178572285,157698843,197520600,194642565
164799659,170387842,200261752,132014753,190237895,170679525,134701904,170432277,178460824,194925067,194419457
164944556,169796739,183017788,102844994,200758526,163584429,119500238,135889818,138017461,126082126,183792473
165025560,154908928,178202052,161437346,194761829,179445086,191320161,191545882,195437744,143593978,184144626
165042818,167071185,194643670,185120758,172435264,155860532,142524545,194678052,192759230,184441963,192401369
165053122,164013183,201903800,176334535,160984188,156343228,176718791,151496072,16074819,197143738,195151558
165118271,181590928,165571177,100451909,195568919,158787423,196387443,174833415,200683032,197954966,123919165
165141731,173097820,175889988,134763300,184278631,195486813,143614515,184634507,188586340,192768308,174141328
165180251,159125944,195066145,143898430,186650808,100824638,121856672,182883115,159130634,193270970,169791121
165227107,178021896,183369275,149636868,160036686,183194001,192158288,162173862,134677854,195827872,194253536
165390883,193842528,156841356,142863628,179088672,170213262,187722279,190759688,126331667,181703981,97780753
165584361,193871241,193749123,166807031,194515901,151539200,141812086,180227398,187583001,181657245,128941120
165765888,180834228,158491831,145591511,182305508,162169969,169909217,107646815,191252870,164898807,161342695
165845920,162790579,125143461,178362881,177610483,144148176,165016026,163787651,182619594,193027307,192822686
165897964,165117988,184261330,195559833,144551798,122797759,195570067,187501625,113708708,159974317,189718791
165960542,182020870,153921094,173164711,164302641,185945189,191222850,183415707,180793643,136714376,131082845
165992288,144242728,164678398,165600753,192982841,194647224,201048744,199069262,139881615,172527006,93657379
166010383,156591842,194186246,138733391,149512569,189370237,188060846,111499199,185007003,180839398,196698561
166421524,179262469,129439681,179816585,151475789,168095804,168324384,152895618,190192848,193722761,191058328
166494432,192337066,168700143,186825600,190922584,194643493,139582244,199717145,187652557,143686831,171744364
166511951,145309855,119648669,126687326,171899286,167541452,161342695,161304589,183278320,138128316,186154933
166968025,62268291,178391393,22041945,118625002,178403036,161307891,163445867,193271141,194679833,154036799
167091067,186677672,177006963,197000654,144782776,181161377,172971599,107065232,162913259,123169563,177386823
167257213,182670659,96872767,165426183,192108708,61280270,184014750,194989867,144456229,183646652,106631145
167261217,184085555,178821333,196569952,191358666,145688503,188135237,180756582,113210813,151308444,8468739
167419633,173626950,128709208,103218318,201893857,122397715,200343031,170266667,176777773,183934934,188668937
167449431,175964329,194358793,167675560,154975809,106934550,198654829,177724054,178339932,170425730,141316152
168075196,191570520,162232376,191238965,75205559,119210669,138626232,201031829,180540979,159820619,122059267
168152911,92820737,182575675,54544646,142410480,182218888,160574262,187273906,170606279,148192388,64425186
168194894,197791085,158864597,160011142,169361442,183834763,197248142,162318639,188748270,143286589,197211773
168390192,175858350,184003472,189977057,200796700,157004647,138265699,184498391,148931084,163806944,188798821
168446908,160825042,159448975,176097992,174361933,171652912,150788511,163182308,183807947,195195052,134319510
168505613,157417278,183638884,103363196,191285510,180739384,143618052,178202052,168192977,189324510,184198391
168756996,187321245,180924550,202222755,119878887,188093021,170444864,148352109,155507811,163437889,184634507
168776032,166460249,171280339,187519408,156303794,169606193,193951554,153621655,166293209,195090764,173889730
168900913,166635495,164248607,195567465,156841356,156048797,156100363,186904710,156375238,169068741,195508992
168963299,166507678,195585469,86353827,192533796,134863754,187595328,154147397,185781328,134499029,186331376
169016281,188194803,188006690,186825600,181818901,9069147,199564817,159582724,176849433,171140136,188017424
169023047,105350241,158777945,146638785,74411866,192214081,195027114,185661079,195537428,188157977,148910854
169064748,156425691,106282085,191631045,162263939,158617664,114895700,97982777,130185101,189210198,194894684
169282260,178453065,186820304,132738514,197780637,161318601,197821905,159431748,140967348,172591117,190964676
169386842,1414434,195583348,145759886,167778754,165984520,193804304,196599808,165814781,188782588,126843410
169598532,171249583,182029439,154943519,176643578,151585788,177609743,184085555,191699952,193713622,126781137
169695954,68328109,193109591,188039192,197830536,192752039,177418291,181051534,138025319,200196081,42768636
169749937,172860685,187752465,160116722,180179802,185310198,197536286,145181634,192417340,172797777,163759602
169944623,176110934,173616202,166946206,158878031,198506103,179613017,191652598,201231631,128337961,174159455
170120901,183323994,187211534,186152064,175878513,197603446,185199048,197799616,178324174,176615892,159472899
170219750,168683717,154821574,105782956,72846151,198609788,169444376,153851198,191769260,178652174,165766604
170276870,130097385,188740309,150231213,174485619,147365870,180739384,132097776,198314550,186738131,179734974
170519825,143680259,193976553,144839377,159967382,192606335,185076493,97667896,188408635,136376442,172513775
170755866,141908848,184075474,189750573,178085437,193576954,179819296,171289034,152895828,183893256,191204781
170990100,161556796,164308540,195584567,170751719,164221626,182920683,148353785,155642236,163031704,161137466
171159178,57020101,183773340,188040867,191321794,181333535,147442972,196564649,185116938,170345595,187895855
171410021,191778796,181818901,185116429,189760835,156912629,178862617,188112368,68689146,153807671,193867907
171805872,174814099,188380278,168128994,156264057,168703003,171978757,180403806,196535540,171908002,195286999
172162612,95459757,188740309,148353785,181144879,193714718,187177694,195963570,191171806,197664413,186693243
172517565,158590391,124651290,177611696,179175216,122848384,149092167,156386116,188578834,178224557,172914941
172600855,171694909,149677977,179456325,171289034,180289017,181974742,189718791,182383615,174029409,191896596
172647805,157895265,185487015,176576530,179999441,182260680,174140260,176472684,191121466,181788373,195894297
172852544,74202194,196727106,89101715,178706054,181131950,180172582,149680523,113657786,45563708,176499373
172855868,173381727,194599145,193789183,201472882,166565238,189525111,154647957,174856541,193720948,157113099
172915128,179036496,143209364,165394131,194011204,173331764,158134129,163319964,197603522,116612726,195900764
173117847,188807437,158746124,138725456,39384815,162018527,195538047,188407086,159286299,187752465,178919119
173119813,181674712,193731635,73160756,191664555,184324590,86275086,158175636,156353155,187980632,149428808
173159706,167015206,146825638,189383358,121688166,182718678,185314980,185187558,198716301,165039347,194796902
173214328,156452148,196573142,177987706,177068569,165600753,192974943,197105190,185927238,153476960,141480213
173408170,168545668,150719896,56696270,191794060,171026026,168609304,185004474,40222238,142228463,194707313
173680291,147672722,115968221,193576954,191292231,191053144,194872101,160770663,200574530,200051430,158205423
173736569,194894684,191794060,186149206,41638155,184025280,183257232,172967330,178885446,183017788,187006809
173842929,179874551,148292471,198501900,155249321,148118519,76165877,68708969,174430788,188682789,193929155
173866274,117136730,199636178,174068549,169564906,172557661,185303534,170167406,196561104,180179496,178824271
173922903,89552396,192918661,179929753,150252920,192545676,183818807,174093081,151497164,168671988,183247474
174050976,189761816,160129555,126082126,199769821,119498241,173888489,176849749,171563877,163249099,187523780
174061008,186976255,201892206,135929161,162267771,188804972,182206797,193351314,194837496,159152917,78075719
174074391,176864259,172519204,191546503,172166607,167154375,161323862,197603522,64014517,168967187,181658188
174197086,187644432,168939642,163582047,160034879,136514255,167661761,174669185,184901617,194989867,104172889
174534754,182491859,138822570,113932098,181657745,185890925,175791664,179007603,191479148,163582392,163582047
174555463,111560853,187350444,200450673,106708164,167295929,192698688,189939625,147965087,177183867,184521204
174563903,143417344,156018005,71930023,92922132,197529434,179909279,169722005,180026859,199067357,194591946
174702862,194510316,188285413,175946289,181884862,167431296,180890583,196938519,181240639,162261836,186843241
174808932,177444402,194891989,177680670,193104865,171637385,182169145,125679391,162335820,135856442,164186018
174917018,183736326,146931340,189210198,149579070,191652019,141353405,195266256,143795454,183359290,182440491
175233145,175904504,199349290,187578578,129267658,191280775,193875519,168128862,183761968,192113137,188177866
175404682,166184713,178894090,160565114,193644689,162762742,189738021,197624751,171827265,179745784,187520751
175596962,195590627,170421182,143698907,176998830,165737133,171566724,200371715,190979393,181034519,117611967
175727145,176165272,169705850,169784470,195882679,31657047,185841519,192533796,158921632,186009388,178476502
175829196,194655297,185134101,143685420,174062033,156693277,181164776,154643675,180761083,157845575,181794629
175830652,156264057,159974317,150497376,173664271,149827913,196600337,188655573,175811638,199427174,49633277
175884934,174337495,191564594,200400333,183318867,199023178,104545305,163586579,191482923,196778726,142869933
176020863,147116971,194669203,186178887,183527908,159818445,180957311,188714234,188626942,192748394,146823562
176024436,173577307,189338797,129761330,185004448,191529050,168221007,201450332,196867635,201189049,185824502
176029238,176029261,72513591,99540703,159240597,172594932,187945634,185869431,188401893,185937432,183407008
176091378,174489494,161179620,197918696,196020941,180650819,182423223,166255030,185658152,159801735,200359037
176178865,188593953,147297272,142457696,183423610,154975809,99040398,176733935,173404046,125924772,144551798
176341004,119533427,173217094,200162697,176705997,196137335,147042006,185188661,129865157,197252670,187567456
176467870,178279054,116973476,171224195,191969686,192405380,193221384,201278953,193564737,192214081,165573501
176615463,179485516,188069798,185742187,187408602,180265852,170445697,185297768,127114361,190950898,162410864
176650734,190459060,132443164,197626195,179523661,173211538,189293202,140070549,174977099,155005009,171701711
176790273,64585015,177424964,175348138,190065322,191238965,168541349,171652912,143933299,96012975,181751693
176851885,185447635,147875869,143803547,197018897,194621280,171554340,162293403,198616538,195009413,44210007
177067030,190621974,148698049,192324874,142690340,99965006,114458069,141230144,192954536,183497548,92059248
177068916,188737093,189904806,181597338,188605834,182302395,191638356,71447935,200003699,195855518,191198122
177092367,173704694,60790092,195502481,184985962,161302177,166070404,147279057,199172485,176869288,198481115
177110666,181817979,197848010,136838585,196937481,180095025,197097036,143856112,139856934,185975446,197105190
177172002,186767664,187106141,183929417,194498259,163586776,149856502,162410864,198314550,185185268,147413935
177334086,178226662,139111670,151591751,201139729,194521124,146608968,193987516,178078569,153100288,181861281
177533405,197589273,192036738,107646815,159549797,165221082,187982050,143933299,180756582,176029261,163031704
177634836,168301757,192797620,66086125,146159127,178363367,184441963,145906230,155507811,174123002,145696766
177658434,175538182,169202487,168179943,188272986,193981701,160986190,183969168,150658114,78958930,181294884
177841780,177304182,180221619,145622925,169870788,163687630,167118184,180109515,120648842,174193990,196352251
178044528,175127647,132151721,178538799,180366264,139050800,170436083,176509613,188198655,181096990,135680955
178060616,200828493,187264223,179725056,191769941,170954250,192848719,181658311,195510162,183865088,73821661
178150978,179901711,98129380,195293038,62189897,174334080,202928313,169045848,192321567,176142462,120655792
178247222,180973251,191649237,173139176,172501474,180121060,42768963,188328718,153442867,168500443,120910573
178325620,191468511,144613014,136805906,197170114,182683606,199557838,132197274,143502688,143526844,173082981
178337524,176732212,127589477,190878191,172884595,175717014,196600337,179635633,172913008,179263611,166367125
178387060,176714298,130067646,112589858,138726962,148931084,198100182,181070506,176109380,180269057,152620723
178395922,177087600,159130634,193183013,117576567,125930703,169811800,179915796,191356692,143685420,113141978
178606673,145959595,187493127,200121104,60391027,177280529,188450282,193743118,176595169,154581632,198273796
178657075,181817397,164445431,91596061,201071570,172324006,171523735,168874594,195684635,203269897,165558838
178811012,156041867,187583001,190538850,168671191,138007100,174489494,180567795,188746628,191601831,184394443
178816752,178355727,116421786,189350114,178138175,187391201,182872703,181995856,161137466,181451601,166383134
178870747,172591117,174906360,190789101,87337582,156375238,168365125,192415036,162417977,193743687,123856292
178870847,178836753,201906265,184679676,183407129,151494146,179745267,192500590,170229005,164661495,170861555
178906809,182517696,147912425,88048060,147395235,75235951,132009856,126952523,191470461,151291084,197823468
178910242,180233315,191564525,181993617,180995691,152421153,167983054,167908447,144504823,197396859,170434316
178984346,188285733,180885903,195185173,195819043,148303388,172646210,196730935,181510621,170208614,183843484
178998615,187520751,76165877,167199990,197034862,200441609,178325894,178583997,91078559,185415060,191890583
179009985,192364880,183934621,195510162,201906265,192181809,186080116,196600337,183280481,170493403,163958005
179040565,159884804,179499852,176467797,175214353,184365230,191552744,190779153,182874865,194694507,174115950
179091354,157671955,200354203,73821661,168170905,173798613,79088971,161203592,157010876,151872885,187505584
179106979,178139392,166074256,163713081,196067854,141253325,200121104,185416672,192475533,152595518,191005567
179108421,181048718,201030296,164418479,196559308,141804752,77281463,136799807,183773340,184384622,185754862
179268589,173247290,166919298,181751693,127379202,191314381,65004330,143686961,201635304,190240935,182435967
179349201,157417278,136478078,177938398,200594627,197250789,162051024,197000654,179538691,132005952,184688307
179401817,173101021,155334395,137704554,176165981,8582524,194749333,192568753,185063901,184790721,186095247
179454537,169240848,185544606,154467437,194968084,117851189,161189426,194515901,174062023,171203055,182693640
179499252,187429931,166460249,134975104,191161797,184768497,195577779,176302620,146017207,138174465,85039261
179620905,170654676,132677060,194975109,185299293,169045848,174895749,138174465,146406853,180957311,68351757
179669274,194764333,194377665,186171658,163173602,179194702,127694131,118133081,158499183,202222755,138649065
179767080,88048060,173331764,181332735,141788077,190868058,200876570,186844688,160427468,191312964,178929816
179785993,184426501,188479850,154581632,140536588,192497351,199636178,111471448,169542783,171935082,166054365
179873625,171554340,174963803,133309606,190224778,179261860,143845349,183389071,187976020,192038253,202797711
179876202,179085604,201446116,67251420,189847285,185945298,167297685,156886037,149930041,169827024,183563799
179890806,184684897,187136636,145698281,147965111,133474338,80610250,102203301,57731155,182422280,149481531
179906751,176759790,188141013,194628122,186063433,194677492,143618052,182220056,165897952,140957482,183602199
179985178,101350218,177856682,158604020,151507227,133783920,191268574,177085340,103251272,198253941,199912984
180081199,172411959,22790486,197010177,170861555,193781974,123748768,191491876,141810082,188198957,181608751
180152318,181716690,161378828,189022712,62977412,170987568,145509524,170355462,158079453,94492977,197075474
180183340,199700491,160984188,163163292,158777945,198241765,199054351,188260494,166184781,184208881,168128994
180223683,173624781,167148162,161262006,158702110,122984603,181995856,159866648,161890553,173703491,174172108
180273351,162762742,186148497,180839398,194791452,165998820,158879605,174579343,193104766,104474707,161507400
180385987,136713684,182467422,147151251,181751693,127869157,181159437,190587851,161318884,197316863,125988232
180461690,180576424,142780920,201525286,167914056,180366264,193517596,124747780,185296420,160098679,199153895
180488485,152835018,155779747,128709208,179929753,190498210,25483986,198526930,183050643,191546503,181173114
180490011,201715665,191053144,189903033,173798613,183014866,199037425,171955545,168786176,185312951,182575686
180504877,157516112,183957214,176704007,179816585,186086330,201786584,129902727,103431956,180183606,183642783
180508979,194011204,181083153,195894939,193870118,148687731,188157977,161677969,56723554,168966735,131464718
180535767,180175796,194610067,174829144,157399385,184871935,45645405,200277711,183934621,191762902,163947553
180636125,191896633,197235148,93192186,121454922,189500058,156437670,103528862,179671017,192108708,173522506
180648636,136805906,134498259,150927928,189022712,196969203,115743948,201020326,180454146,184541672,175879572
180756529,177806561,37672188,176145882,188229558,170458211,188441570,185255299,149677977,191124542,184424871
180773819,176312327,168671888,192085996,189886414,92579171,134712334,147361227,143899854,177732488,189455606
180885358,182657838,182451297,144445894,176491533,155778018,163173541,190469339,191546917,194093714,193172636
180949691,199211438,165547766,149472518,170997038,126770735,171903338,191313233,124967790,187550300,161262006
181062182,185073232,191849989,156401201,149685264,176308650,193987945,194934437,173459133,184403558,172546095
181140779,168963724,175955049,179925642,183736326,191190915,160051071,173587832,154417049,194880071,158746124
181163080,191319720,182683022,15583492,196736030,183871654,159282377,200441609,169990755,178079549,127589477
181198193,200621125,173391169,158453692,190663131,178006348,143221870,176675460,190074390,173527029,153575861
181264483,181166025,181480189,154679418,166112413,192797620,94396325,156330537,167015206,142385883,199203852
181310099,195268098,195395817,196114452,169192772,179049884,194409308,181353584,167451468,165933486,164923137
181330987,174112486,153049517,134599721,197450913,157960029,155307542,175896036,143358959,184511538,189263679
181335951,128566004,183578649,118542069,163780641,179683630,147912425,161957411,169569173,196407117,139353527
181339258,187533752,144377477,145107789,125924772,193429884,176839678,180388830,164528126,6344059,199769821
181346101,172501474,191338253,65131575,195189784,195513370,189298410,149558918,195055651,196969203,176769156
181349562,136107461,71954591,175184055,117582849,161464197,172418155,174484228,189999523,157620025,128823869
181561253,193875519,73286700,161133807,144911450,196158534,160036054,180973251,159967382,86274833,162138942
181588539,181762920,181597338,181707456,200400333,178172144,73674553,146802761,195524740,134903842,181658188
181608179,175440111,184523345,193804454,178490089,188814170,62268291,201906265,192108708,200541591,193591096
181705738,187896705,194880457,190563472,189131356,192987610,195649577,197768049,190959607,186491075,174533137
181753662,196089697,195574471,185924373,177563512,160011142,189876408,169605124,143074744,176680951,188466792
181758601,148892479,197975462,182449546,197740071,139111670,156461425,183647170,160024669,175416676,159783074
181769029,122738235,146623123,194673141,171637385,174044706,160094814,79028698,166967858,189269838,181596268
181769514,125601803,168589364,158242611,106114495,185033711,126843410,139856934,162245797,58921804,179991048
181799419,191199046,86274550,106797935,169064602,174989221,181843286,191341137,159096149,195679150,162138942
181877938,191321793,155858921,195025165,116287606,183840210,195826701,167803470,167675560,154126494,52536554
181884363,178349225,166777245,154440331,185050494,183908642,192401369,199153895,130287769,120839784,106631145
181915762,194874463,192856756,194816203,201154786,195451705,139479483,151020127,24718289,172074437,146394706
181940785,189383358,187434087,172915735,193702037,189289287,185181562,163736626,187324042,190228386,193237098
182047408,179874302,168588398,185031150,166499179,182618704,168164359,183707012,191721044,195944785,192417340
182109651,176097992,188562995,179552477,105769162,196000494,196485617,133068986,157619230,151890668,146641873
182149424,169111580,157088164,51893039,177416848,174854267,140710180,195488640,176615892,159967382,196741277
182255607,174754405,198298940,184790717,180897101,197595875,186073748,198542604,164528126,111528123,188358684
182333497,173943277,176849433,169033629,170434316,167325098,176097992,187316096,178915013,144598762,193032787
182355153,14428033,67671496,138000032,201072860,180817064,167589014,191991802,181828028,139507507,188089939
182372389,41739438,197209130,130004175,51568122,164903407,189588697,163506458,190913403,178162156,169724025
182377768,193605503,132977275,181907435,195437225,145074585,161238481,193267656,156425691,194409308,194343193
182442614,26969858,195442987,162815823,165224285,124671687,195387722,163445928,178325328,133194051,164423156
182449292,147376124,190236512,197590256,177926067,94295183,190455520,196327049,192998165,196951517,151628338
182469989,179426002,183728262,193818318,185009547,189905332,186774991,183229818,195487519,184044149,173613762
182519453,159226139,195856757,184729059,184587375,184380638,168779328,145613139,193731671,167699264,109516296
182549740,180391173,191592713,196290178,191570635,151020127,189513335,82370819,119101477,182359962,133268745
182562270,141845108,161308514,194880457,178088632,181657245,185862927,180432935,177280529,196177202,169705850
182573206,180675799,163713081,169557086,184246333,168396048,153359029,170752724,193933861,102213150,162391851
182582612,185314980,187616046,177517345,190540705,192085996,174333641,132493380,161284534,163895484,172981256
182624133,188160727,128452455,189534586,177355923,86862685,184514180,182349228,181657245,116433019,182028192
182666780,162019460,102217346,158574736,156693845,163445867,186676069,183810072,193876982,187904307,191568607
182685704,150894615,182943987,186871276,195574360,188051502,101959487,154982228,145404106,193812506,129792903
182910680,66513418,179085604,196639993,153085529,183941823,55819885,199768375,163584429,146777917,124875259
182997245,160706489,175015329,166296665,147938064,9468061,88966416,181208012,157698843,201618809,188376684
183003388,195502285,201737185,97857755,184761258,183908642,181158061,165571177,159448975,135924392,195387734
183003516,174895749,195324804,178055688,149148823,179174856,164426702,194621137,185083902,134468985,133030621
183012068,191643267,188623709,86274550,185548130,199365295,43687252,118160068,172019664,188237784,185070684
183050842,191201371,171816793,68526163,132163102,161268634,184024113,168684668,965144,151219549,174958093
183315775,181984043,161594167,185181184,105045739,194379716,187980523,180758693,182693640,118618061,134241124
183326088,191652019,189630333,125098215,173247290,190498210,70296837,198518562,194157707,128451259,185243409
183335359,151263056,193800902,186702503,28347744,28867334,181537876,174631511,179901888,114686461,188672871
183338455,166085631,99589405,195895009,175181605,171801624,171744364,196938933,191344845,159405147,166120946
183349240,178834260,174754405,186557870,148503407,201554860,189903033,154725148,173459133,181597338,170909694
183385433,184114947,193888924,194703670,141939087,163514336,197828080,154908928,102770697,140487536,49598286
183390925,158081629,192936165,175728591,191479234,181711040,145959595,169879986,195895009,180169780,184514379
183406420,180169241,191935442,193976827,193535273,134368017,191482923,194876545,201070147,152516238,156500355
183429235,191216654,24102226,81669406,200704518,171589216,161798254,166901580,138378052,195790945,178836753
183541272,169907790,185082074,178078569,182451829,126903648,94053972,143265964,160208275,163509811,181615904
183562245,26969858,120608074,98320323,198108544,184517288,134437431,195353860,187543786,178584352,159601488
183563618,183578649,190878191,176308650,142393858,123343194,189394372,189635590,112060947,145870095,174238894
183635606,191285199,150989463,165269074,192793893,192763527,185018728,181438218,143593978,162173862,147711510
183655000,181792996,154084550,147406763,183041339,177588926,187520751,165320410,198224639,188839207,118892400
183719706,166255030,193464105,189949156,158081629,193873257,155045090,143594140,124875259,179526795,191778796
183728186,153049517,176472207,165915576,177559754,173948196,182333702,177316828,182372624,182619594,188341308
183730928,191546917,201258115,159921259,183318843,142269507,122617081,181775424,193355035,193441695,119498241
183743678,173806676,192084653,183809487,186314771,178129187,123071026,186873918,189289287,182083345,156913620
183754755,159278229,186867979,194822330,146164074,192389107,182468667,191142223,40820200,191486686,172324006
183772904,184446813,178122232,194043843,188217908,196197525,183918465,41672570,195237123,192401369,147518164
183808806,196251798,197774669,193229681,174245788,84839574,174191436,174689921,178043239,176300116,151364992
183813208,183018658,153687426,55101591,191109119,166054365,187379180,183810604,133943952,139111670,195437225
183815308,146766022,191541677,116714601,160128269,176777773,165781752,183035341,63703654,181083165,189738021
183815316,157616693,183383194,176387304,193334391,198613776,173677021,186804827,193500749,174337495,193046421
183815353,185076493,125583428,176469239,181758569,196327251,150114257,167589272,159370647,200573556,124968277
183841288,171957213,183612200,187606630,191539301,357896,192967723,193493865,163054744,88419440,171796334
183891410,190241311,185688417,162972179,158505784,173637538,108091375,191989870,190076986,191683443,189135483
183908020,194674694,146343123,152768057,162049875,188455485,192502333,194400173,179888177,195544967,185750377
183968880,94156144,190530604,185925518,74561856,193840769,135628910,193552583,185167666,179991048,193112742
183977090,181861281,171368248,134677854,196177202,172948013,188049263,183029165,139111670,132014753,183415707
184000640,86127877,201082736,144816858,141610004,120655922,189860351,193813169,148292471,194582643,170645757
184016787,32433838,172319069,174856530,194094243,156474476,186166023,187980523,189099605,178167682,39829503
184018176,177938398,177073231,165621600,184583042,193667668,185071417,161342695,173331764,181758569,196370855
184088806,183282906,141830293,170225163,188363053,134816229,170913910,168443337,201903800,170427310,111530446
184143016,191660719,170913910,185322496,195388907,188563273,100451909,196266222,169677343,164203619,177184787
184194929,183646652,181974742,188543698,145226677,187513557,181001486,161437346,117851189,185425188,194111120
184213651,194726674,172860685,189167220,193720948,144423927,197235148,193559983,178578625,199909550,199211438
184283532,195160647,150728988,131082845,183760642,135623603,117965073,162019460,191606348,125055187,195080514
184287882,159286299,195594491,178579615,193894281,141732324,125842060,195198177,189765536,200620997,156943696
184324330,147603821,186171658,195080514,181062075,176334535,174362349,170229472,197103406,187980632,189656550
184496256,151939952,188169570,189590095,159818445,182168329,135638520,105192672,192231355,192216473,183190804
184498120,31657047,157895265,176720237,83001627,192997667,191627576,124650806,49598286,180924550,170074137
184504092,193786115,115841227,167702016,126082126,136804494,155334395,18564342,167455508,166296665,195748529
184522084,160770663,151539200,154716984,171523219,190076697,167205364,197649016,199618470,198224639,179015957
184551206,183050055,152420106,193066303,183638884,194593097,186512657,191178815,151769506,26162884,181775424
184754562,191694030,169516171,175728591,186535015,185323055,181161657,149384777,173556240,201306514,176036177
184784438,177833432,183712152,124935520,189455606,188042869,192618365,186677672,160036054,180739384,160490734
184798592,170997038,187280545,197150403,184514379,150350159,181083869,190566403,177001278,132811343,191587873
184824074,182616305,174344209,194876545,147395235,145197195,102283632,183595233,184057531,181153436,190663131
184871456,198109900,181240639,189463580,145404106,190676156,185683712,196176730,192408520,147837854,163550824
184903189,191652923,178834687,183644275,165320410,151382706,178475928,127379202,161136348,182616713,164679282
184921572,181480189,182667634,185667571,201132688,186064512,195013956,111323068,143856112,176472684,190366907
184940913,189853221,182731664,184390153,193029882,73286700,144669840,147322096,198266376,179205301,172419939
184943860,186070185,159796473,192404903,181375459,169683913,192594728,181769222,169990755,186073748,181799615
184951997,177433487,185742486,179897387,187946210,187407982,147323514,168149680,192153491,194411325,112857696
184954133,184954189,153085529,149733473,182305508,186858662,143685626,201071570,178791556,192451835,167242475
184983333,187752465,184111536,154709088,193218998,194647224,188808972,193325255,62181142,186873389,193353082
184999499,176719134,162299232,169055024,156653266,190487564,188537735,197335103,188269930,198218248,171168103
185020584,167889025,90193462,169536608,157688080,51893039,158491831,200704518,152358608,184401692,189148609
185069972,184927371,188128949,151494146,180379544,122098210,173703894,183092892,159187122,173943277,184349502
185150795,183340699,185831063,157151530,192970030,93534262,172912610,188841618,153694790,143141503,50621804
185246036,190273777,185053751,60423474,169241085,158793076,162034167,156750556,184790721,180637616,129522072
185253557,189152813,190546751,190312896,133232027,174853251,185770574,113459726,188169040,185548455,183738346
185298331,194484801,177025728,159405147,151367623,194358793,184510179,126175771,180179496,195298003,192036738
185314305,186701958,194719670,193981805,158093120,126844736,188781185,179813126,201317534,189760835,176826022
185392797,182331189,72122116,131082449,187673188,193594393,189293283,169361442,188640971,192909844,174906360
185490451,184031311,157058733,195938348,189072056,164542233,8468739,145074585,183817288,196316689,161519632
185662370,194075363,185144838,180454146,144598762,180231595,170564010,173457165,156572090,119533427,167914056
185679667,183653238,101645193,171332602,188122318,168306629,192967723,189310646,134823288,196068064,192586709
185715990,188093021,197396987,194089277,114895700,177223199,165621600,86127877,184538677,185071400,183041339
185843291,179361392,188881490,178799657,201429600,167589272,175896036,183032824,197190526,157417276,143141503
185867910,184541685,129932796,188993218,114481592,152131318,187433660,178153163,161881384,186148660,155858921
185882988,182422202,195100942,200017400,192516455,182440435,147419314,171480861,174619994,174630041,167079482
185943723,179493615,118704130,198109739,194515901,161137057,174333641,196431897,178604254,183601391,177122548
185945365,189960191,140338180,86156042,151873198,197121221,189318500,197075474,186069575,179036496,163485464
185958367,187707111,160024669,149858429,154499176,194074988,180974282,186767664,143882871,198465462,173101021
186002301,181264423,185603738,186676069,965144,194987231,185185821,184007316,170652600,190979393,191491331
186044469,154719064,187606630,194621280,189782075,164320412,191638356,158230687,181488644,172944653,149136509
186053340,167431296,194625967,193552583,197183532,165245512,191493349,195013833,170038780,168396048,184514379
186077217,184955567,168979227,114499573,196117571,201729387,196600337,198351115,188970687,154446158,173616202
186154784,185375146,191763348,199508394,195621004,189656550,170509119,190192848,195599515,140840605,161284534
186157501,191341137,183644479,160825042,180869330,176739057,195049179,190099495,193230700,195892140,173159821
186180654,170492226,102213150,94811047,192752039,158152723,191190915,183626147,165962285,179667977,140539867
186232828,190545937,163027729,154869974,164702284,163736813,112348076,158762030,133863945,193429884,147468232
186272917,178444937,139340293,155408966,184403558,189903033,182575675,151873198,142643090,169694896,200394815
186287326,184087665,189310672,148877442,143073319,148373478,201711053,167154375,183001449,170941553,192978944
186438310,198641329,182535250,198078007,136704701,188766106,195299266,164302641,186327106,86274833,196856479
186525430,195529841,163151183,167148162,180659109,138251709,161282540,189959944,154380731,129792967,188746628
186674710,134938082,111323068,167242424,171978757,168301757,166500915,187010132,120289552,186126168,159601488
186675976,178325294,162502054,132504133,160187718,186783439,195502348,161282540,184441963,197859675,169972140
186775094,182359962,176142462,178803678,194591946,157932841,179478393,131338160,188018473,191579054,186149206
186780588,186774991,191587661,200648274,182118760,176569216,187836773,161353632,149521746,125930703,138000089
186804799,186877080,146802761,159549797,178224439,66438022,199023178,177633277,113114998,181703989,194280621
186852912,168306629,155565491,55101591,141276371,182653339,193864695,62938893,154563673,165759343,96594859
186873861,186873881,193977681,192886616,138808446,193049424,177649151,175184360,196089697,170652600,183707022
186875671,153786034,200161025,179874551,189022712,49264588,183407217,126137977,199273622,185316263,122848384
186970395,178551475,67119154,105560377,164248607,159853777,187961948,169871251,196173484,188071291,78958930
187004997,184087665,165112468,163508506,11553972,38028195,164260760,170432088,162318639,49487127,131637537
187175681,192326144,161769692,190867332,193563138,173524617,186756066,168256011,184121335,200478112,199605526
