tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
51447741,86403766,192106756,162581233,88833098,133217962,94350953,64997733,197633060,163989368,118030958
150816900,190864933,206790190,168358942,93446284,133067769,95680093,81208627,213689214,170861555,119249487
109351955,108138618,200500289,171125186,92825811,137091844,70495996,74041659,201528024,172119764,114654685
148499656,147932737,203686130,180839501,90730209,150463886,57889950,60881550,207218956,183390809,133789868
65511308,54838974,214242585,184996311,92047873,144042724,73539725,75166845,22907769,187560493,123867354
86400500,166549738,192404903,168447326,90230295,132128441,53081389,55785434,194410230,170432277,125624351
140114646,137701445,201392553,168555547,90730209,136713361,72919368,76844937,202155896,169206059,114798467
189055102,194661812,202797711,178395837,91734752,143211431,59101811,67054123,204681186,179244435,123865690
149000611,123382390,202286552,156900698,90192683,133348447,60029152,65019071,207424936,159919899,118179028
100080542,139427517,49980912,45686727,32978730,95248818,165257760,49550620,215454279,172436729,102750518
61540370,125588925,55406162,42768794,35263809,96431114,161534444,54722281,211995299,181163722,102492032
184865211,142624946,205897431,161580973,92873244,137417140,96326611,78668069,208269445,163243237,122093301
113654169,107828759,206943694,164242024,86705680,137862951,95311461,65582929,209437425,167839693,120638063
171158507,103185373,193516983,159356202,94350953,130302394,64355670,68485314,196177236,159919899,116898797
194300600,199508394,212132591,172890502,96625279,140036619,98114775,81575645,215590829,173737523,126131682
183726580,191575221,194612481,157711198,90234171,127463484,54220627,62641076,202581540,158095606,115531175
19537241,64536977,192181189,167901407,92047873,138227528,48037911,55592767,194894684,168540603,122468530
75586323,74661923,67347843,61294969,42547908,96730508,152198125,66011014,218570379,165106773,100339682
151020117,146504922,195322654,171026260,85851891,139186755,91416046,56812370,203167841,171177845,121286488
202760727,205016407,211449266,167699264,85599007,132810775,89638044,75200287,216696709,171800867,119744310
37247663,50217504,195725565,161654569,92664228,134031768,96598177,60815411,197552252,162093983,125106750
143804988,128713039,192553571,162731169,87832363,127666618,60427679,69420567,196397447,167076647,113646432
145737476,126204466,60427679,52576485,29782530,93557213,149934982,55478199,213825366,161549612,101468121
129495750,127666618,211583566,181990603,86774130,138890970,62831696,68995534,213418025,184056303,114067198
219293927,217090191,207624491,176755966,94185594,138054789,71950132,77109293,210562555,179659344,125542233
201535437,196623745,195754823,16299384,92817526,133348457,505198,56723554,197799616,164538461,121506493
91145288,92888149,195634815,166403968,82253308,133311055,86787284,51736820,200331437,168510370,114418598
177101832,125091158,200773338,167204722,86878993,130168047,55185088,60971575,203126682,168410364,118481924
67959142,63027379,208655457,176741424,98661563,138624568,99244734,64934862,211483577,177601611,127617253
46727639,47486635,200579078,173002104,90984060,132762462,92191372,64368600,201892672,175601471,115531175
144318185,128898724,209502992,176985956,91135989,146349876,93778114,68526163,212128356,179100894,125679391
191484972,137958893,204259745,169600867,85651820,144344255,60842633,70835199,207683916,170492226,133394566
142217066,133713090,206000905,169947646,88424789,131572358,68927634,74352582,206558296,170992137,111185871
138721787,140436689,208635865,171114972,88877992,140965884,91683741,70616152,210000671,171618647,126771809
92600485,12852159,203502187,168543345,80669560,131006260,52952607,57422134,210612668,169906890,113740756
118984649,129347888,191368284,160019175,81833206,125587084,98577144,63584358,191403922,161328238,115468686
121304665,120445501,191684660,149636852,7942314,120194026,45768566,48678774,194106304,155268167,111013706
54992447,113473618,202215899,172312067,83746738,138010973,64895159,66365427,204358108,173711199,121430903
96074735,25515503,198671014,169916746,94053972,133835541,49707415,50241990,199069262,170425730,116300432
116465883,50847579,214698212,176731843,97451371,143940336,99215830,74734850,215132394,178913161,131561421
96099374,184087231,63269606,59948374,42873656,97153412,155146080,61540740,32075069,176861259,100058405
167990291,170470963,35361728,19144049,91354014,144821349,95842950,75977374,40235158,191963588,121190504
125562584,108895666,195047389,160092785,84441788,119744310,23365247,47819651,195189784,161473744,112973837
71001702,66808139,195531790,169733086,93321666,138407644,98395808,70646813,201892206,174723869,132757151
98086650,100658068,206555504,176675389,92729227,131061736,70056204,73467051,211377679,179994746,122360210
111933306,100953097,65459446,142563355,69731493,72131928,101121106,145684459,163788668,170288584,125359126
150279358,116674470,196736580,17044583,83120486,139431275,93816280,55400552,199769821,174334709,127816236
14427881,77873244,201777819,164440969,89963350,132589036,92612401,64826121,202380160,167686306,117433295
162932045,151769916,202212255,176578546,97434473,133211840,64461089,67593272,205706994,181068856,117484796
73070374,70844185,195004810,166294470,85354487,134164739,55162962,59688654,197755729,171738037,118423881
108709333,103003853,191181954,162573368,92068802,134302499,67768462,74364007,193743118,163510040,111046420
118683141,113199018,195855526,173126903,83916721,139258259,58727695,63192961,202248516,177878528,127306492
133350321,133147641,206199698,161204286,94813495,127592322,53036357,55214729,206789212,161507748,117567079
173626674,195220366,201893857,169166038,95106103,139902873,51890318,56812370,203524237,170435905,117959416
113937970,113513145,207269326,166565204,92353287,139258259,74320303,78544894,211656835,168541268,122848219
208252242,195004651,200441782,158787297,91415700,126795024,92069100,7145041,200629791,161186262,112603598
164950807,145720365,211621421,163687630,87897452,124777496,59908048,66667110,212775248,163895253,115700807
126415812,113770976,194863418,170999709,96778750,131647309,50697963,78153750,199927871,174719988,119307115
168484817,146336866,199296296,163736626,92769458,135772259,96117615,65206418,199896480,166875688,120663451
63946164,63658431,205110759,180524463,88722852,145976553,92798426,63703654,208326161,181243384,121190504
121703669,116341090,207939040,135717057,216869220,217601768,101179072,137431296,159370647,163537457,120433453
196616600,200676145,211657841,175145223,91138945,136386886,91790926,75146081,214249836,176333372,118531892
84854593,55785434,203164992,170500871,89540315,128715609,61505590,68008377,204373995,174890690,120453467
53052477,168696844,195894297,154812492,89360650,129304953,99512686,76925023,199463044,158503875,117505585
161321607,64014517,207838791,173158722,96622808,143618052,98129380,62700208,208698265,174139876,120780663
61093943,116658282,50975807,45921319,217555979,93321666,154351104,47180934,211488921,164172094,101847164
176616092,169826259,211653531,173673812,88858062,139991862,64425874,66945098,212690434,176465226,132033616
210389460,212775248,206759499,171963226,89438556,139021583,95322796,66544442,208331706,174191436,128887349
87149043,152634417,200980614,162537212,92353108,127205701,65974904,66465799,202608217,167166540,117683543
90713978,63192961,194878525,171480861,93687297,133325986,97445781,64717452,198496323,176743005,128510546
103136202,102964827,204681186,169001251,91667307,136525714,51905324,58027313,205746658,170162020,122333832
165310769,145313881,207690680,178802848,93169289,137667788,73612016,7524497,212007139,183033646,126990264
117902428,152594457,195009413,166172880,80558378,139875893,91135989,57815484,19662888,168488161,116341090
184536209,166706433,206151847,171878293,92353108,143296790,74172990,77352132,212775248,17662858,116131356
213984838,216964099,209338518,171800867,92353108,142176735,67500491,71933878,212034709,179655331,129952194
75025499,68448391,207764796,176383516,94813495,141065034,73355101,76165877,210973681,181547901,124785317
87620027,102494827,56735304,151212868,59084479,62212829,106705032,155241999,179478393,183863951,134941795
118531931,114704389,195004277,166623202,83651406,133618693,48101195,55214729,196153441,167818389,116056773
162829406,161314671,47915839,36019258,216696709,98716635,150422783,46315674,212636062,161773305,100644693
147778371,146805418,202007440,169945541,91357233,132240709,63980495,67486070,204166979,170492232,120579178
130851074,136459268,204093746,166835290,93687297,139857065,94411447,72279518,205681507,169109086,122093301
19283787,4224111,206287025,172322051,94124635,132799115,97291346,74594533,208323152,176861259,126266092
120650893,119705478,192200284,162809377,87948857,135178756,215222063,27879055,195479135,164860148,124785317
41293777,59627865,203910204,166293784,94821317,141812179,97264742,67805795,207788746,170492232,121786060
211166583,133321274,51293027,33423662,216894906,88442548,164496046,42571404,207180177,171169175,104657300
164289227,162325311,200224630,159370647,89623529,133941260,56753546,64583624,200547920,162521471,119985783
109299413,129574936,191536175,164712296,90196561,133968178,51240681,53379920,195370211,170125186,112576562
193807337,143498788,200032141,171790414,94249752,143211431,75287333,82163720,202340200,173618006,118969718
39856293,135689944,200714885,153787876,92919130,128450435,72514154,79085195,202222755,158844998,118179028
173453239,158334922,199809483,161457933,91820209,134921732,94851861,62635857,200405674,162803654,120176492
200979664,200271255,196445764,164022550,94825499,132674719,98596984,78692830,201523373,165798075,121521862
218667869,215511528,204427661,169662912,92597981,131080555,98324539,78152073,207780931,169945640,124057211
102621909,82022402,21809466,171991752,94124635,140489954,95467846,74364007,39074751,177563512,122046036
136891534,128041421,20397726,168942677,94337192,134848035,96084002,69968566,206268316,170752380,120663539
159874408,141590346,200247233,174982173,92333024,134164739,95881960,77943020,204908359,176712042,121950421
214321552,214410047,197316913,160989730,92742955,128449736,57102937,66607646,202525870,166403968,113679136
217693081,211715828,195047389,147965087,91267885,124280919,98087783,69128703,197296160,152271695,114368905
127583471,172593457,195132037,158286009,94689751,133991177,97780842,59018071,198071476,159565102,116411352
152742905,138649065,192392601,159146827,92353108,134025073,38027560,50216930,193945056,161186262,119025626
149212870,159234603,196210482,165608634,85212447,136069650,91790926,56915203,197001002,170458211,123130964
37606784,37245539,193111788,161284534,78269994,134932304,87832508,53139742,197848010,164180423,121454927
172805608,170992137,204069627,1682350,94813495,134874982,98292075,70546577,207310321,169945640,127110332
203444463,183751331,203515307,166706495,85576923,139021583,56722454,61063187,205297286,172123130,121729092
54078099,54181906,199647722,167102644,91139990,131950501,95881922,74352582,206000905,167820266,120445806
32643461,32988008,208330468,162991224,92334447,133348472,93765188,73473085,212228430,170999709,120504715
75774071,60566557,194862906,160809447,91674643,132757151,59942750,60971575,200281192,164242024,112127357
29433015,126719057,61545620,52650920,37641333,93712976,157699432,58730249,213286979,174906360,103597851
130881847,143630659,206087616,174499788,97445748,134866919,66098778,73300977,21295604,175759862,115373418
175934240,169543824,212838260,184838521,96124771,137029831,68913279,75302250,214894970,187094329,122152861
97339335,103943947,207895479,158089604,92873244,129626849,73664970,78097301,209733932,159498723,121404444
140366060,135329576,20134995,170141585,87832363,133308221,95930859,54616055,202380160,171850660,127032178
154132541,148442679,215642711,136713361,42121315,44394215,100751684,146470327,170074076,174075327,115602173
106411875,92122141,203964891,170800986,90805679,138315745,95609113,71008107,205076866,172860685,124875084
217568148,208927606,192728671,165608634,86246253,134432119,92140353,62216472,202222755,167901407,117996043
184025978,152010141,43221479,138625349,51022581,63779108,100154431,149255059,173817502,177507635,120658797
46315404,205834940,204998079,170548118,92191372,131666373,65406072,71723482,206174920,171589216,117585536
149410470,133326923,213623927,139506674,216366897,23937509,100075213,142507076,171637385,173427127,119920447
83359798,157699432,196206280,170649747,88898748,141700343,44395333,49787960,199463044,173529245,129850166
183808517,181884329,204883702,164022232,90197605,140514679,91820209,66333861,207790876,168080099,128511782
80184180,102512067,209354303,179985313,9468061,152049032,62926832,73369516,210755188,181800650,124939897
95645319,95645372,206999743,164943547,92122141,124609147,72472473,74771584,208153045,165792802,116425767
121608640,111944922,20167011,164442072,82585080,136698421,59008524,60557057,202372895,165558044,128968313
202638822,201072860,205037299,182004113,86443178,147532876,59018071,61063443,206527450,185904275,131498338
206266107,204886736,166293784,145412983,183092892,218517464,100332942,152162112,162886431,204149733,130029244
214606181,191848166,63279845,56202468,44421574,97445748,156629546,60307246,39917231,174200169,102531310
119287828,116515627,209608207,182042399,87869274,13977227,62509697,66389684,212062483,186706259,124264333
145952400,144507523,200623812,171032828,91354014,133181861,92709020,46405732,202221919,171911562,118003778
204154012,197498651,197755729,170466286,91512418,136937876,57235414,63185297,203131862,175601367,123355283
198173782,207650885,193336449,162270823,9144406,138807931,95115087,59677577,198345101,163193817,124960775
195888321,213027578,204903141,159911281,96572379,133150375,99428825,64313640,210571980,163113245,125003002
91319778,64826121,196770672,172480914,86405641,142498406,95881922,57964392,199514321,175759862,127306580
120543778,111694876,195833987,159897898,91138945,130448283,51600263,61950886,200804541,164496039,116421348
113016341,102314003,204171457,169897093,88825553,131745589,73467051,74709134,206090078,171858224,118523402
135086786,151203657,213977923,190975876,87209020,153037727,57116775,60473306,215329831,192143975,135770608
208676310,194124046,204229272,171166906,85096798,139557649,64997733,72974058,204461940,172850147,118450131
213116590,213388880,206409924,172912905,94411008,129973868,65094123,65570689,207624491,174191436,118784051
132746623,132800669,209266689,176976043,93593862,137460814,95103250,73350187,21121525,185503110,118028608
212093861,101555857,60895031,53450651,48013445,96778750,154218730,60220713,26860855,164496046,100297542
26484083,18325109,195314558,162438136,92872990,137623366,97445748,73314189,195740208,164302641,117484796
118973604,116215430,214253653,176335838,94791214,145948348,63480627,69250456,26785792,177431402,126529806
89783635,154190562,203685476,163326270,93863489,126005172,59665460,60587151,205019273,168922669,115149592
215643456,202095174,210006932,175144658,97714910,143686831,77268304,78153750,214128655,177611696,120935481
30821279,38549935,195138094,161330939,92428503,125601803,94672425,62406561,200207366,162387725,111594091
64199325,57964392,28024059,187324465,93479077,148072592,68523260,76066039,32589999,189338797,130766061
23567042,17085043,203945449,171125186,89082405,140042781,9468061,75989255,204489370,174535068,12877046
172784160,139912466,203940253,170090840,97869728,132214598,60921695,63719013,204260530,173737523,114368905
159932849,188538097,19923000,167412709,93223211,131774412,57535006,58027313,202390495,168904317,118359051
183712944,127179319,30226372,133674610,4779365,48947595,100180169,140036703,168443337,171390354,118201881
61343031,60265868,205032638,168979842,92647485,132752295,54576858,59324337,208927606,170211988,116298927
106248448,107884384,212636062,175243436,95598356,147915030,97435471,70056204,215648816,176785418,126876040
111181360,99885091,197848010,163584041,85921401,135488158,88459214,60738975,200447917,167759534,117536470
184232363,180387593,209830079,172312601,92230522,134195257,77529889,81790822,214410047,174638756,111217274
108182122,103172337,203519005,177068903,89368133,138148674,68949201,72228961,207240408,178929816,113636826
129268068,91178542,193015054,158583964,88442158,134768151,89540315,66431515,194156657,160553078,119084659
76883102,77352132,194156657,160097965,87410989,133316456,95311461,58814472,195542501,160924321,121545971
127337203,118760306,210301439,164702284,93943133,138400085,60736310,75050876,211929738,170484760,118779935
138945539,139060007,64201644,57450401,52475764,98776498,171213654,64199851,42767975,186083496,101304312
212777074,216192053,192954536,16831868,85774783,137958893,89296332,57179724,198109739,169592589,122547234
47587722,133713090,213944992,134875463,25312081,26966681,102105378,141976941,164479338,169153814,118988151
200418586,203506160,203908370,168360029,94385761,137025106,98596787,59948374,204132824,172273046,120653080
55277819,42815855,202121817,157784711,94411447,125869100,74144328,77256797,207112870,162314214,116336020
169276572,149538006,205491335,172319069,92353287,143365723,585643,66092353,207135435,173212789,123181004
110935866,109803732,203166398,165742976,94411008,130668441,69560239,7115914,203412693,168717423,115472782
203080868,125903063,198319212,158864699,92069100,133147641,49040849,5154736,200592679,164302641,122547234
211572994,150255633,202215899,166529548,89303864,132429570,96696505,70835199,206233572,167901407,117283644
162270754,166194304,196557617,165659943,93047669,128475973,99154879,56172832,197596367,167204722,1115516
185421373,174865566,194048859,155323093,92007868,120688804,93169289,60739860,195490581,165644479,111070710
171053311,151871925,205338788,165845022,95648934,136069650,62142254,7169237,208658522,169206059,123470917
47533511,40675598,206208522,167759512,94044162,126143333,96435819,60391027,208927606,169372472,114798467
173616202,132765124,203672730,166047048,97291346,134396421,63357760,67186018,206380736,170423313,113593980
178855321,157021170,210410264,169165504,96136566,130843402,69128703,7185248,211617375,172849747,114673442
129973867,130792343,48830534,151384894,60981038,62599968,100520481,158890644,189549205,192618365,124967796
149401334,151939953,209338987,171167363,90209191,140061131,61063443,61294969,212416157,174895749,132531312
117144813,127464348,187980669,156943696,90350883,134584353,96326611,44098679,191032919,157431945,120693803
140487333,130812015,206747758,173709365,96655727,135350935,99596689,77454970,207766993,174601373,11743169
178348279,179056357,207808167,174499788,93835395,139476038,64108542,74617057,208461509,178444937,117536470
161582140,179251744,20117545,162733819,88593479,130668303,54810294,60587151,201831704,165608634,113487699
154628025,158778401,197928085,164322642,87832363,135696145,92430035,73280399,199256875,167675865,121459479
219400766,209166818,217555979,174087169,96872767,140875291,97780786,81222372,3292098,175889988,127270477
145831300,79134560,203813997,167682024,91762037,139956884,96326611,72761768,204070280,169155150,127364728
156600261,152529539,192451835,162682992,92708996,136221507,6007883,62142254,193667668,165914611,117522017
102426169,100979409,32294251,148984049,51065086,52047133,101010392,155609199,173217069,173711878,122840663
212104598,209267174,212554355,181217280,93118367,143904250,94286989,71346116,214761331,182574885,127253990
189023295,179709015,214698212,178444937,88028281,136326736,70531224,75050876,215928374,181163722,119884727
106318203,105346606,202155896,164059172,88029820,131350103,67528905,70881977,206379670,167661761,119123608
