tshirt,positive_pant,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9
109349923,100297542,198328858,166419658,91357233,126170679,92709020,74617207,201506498,167431296,113117054
151250557,151009561,23689462,141083481,50847579,52553188,100869854,145016479,170226206,175185142,124376389
177010888,155172786,204132824,173711878,96457838,143698907,97944457,63192961,204925550,175150519,123317921
101150207,101093976,200884188,169842058,92286458,133612520,56680848,57531681,206000905,170155191,124057211
176945007,163584043,68485314,65984567,51044183,965144,145226677,67670413,212132591,158697651,102035093
45790516,46086095,205648773,179106001,95198643,141082974,97780850,70616152,207400225,179874197,135143132
104650876,120643136,184403634,158011226,92428503,136805400,96012975,56722454,193075815,158948212,126150299
126481518,131561421,202608217,167520626,87430473,130364834,66268889,67025275,203371613,172614983,112576562
67045062,27398471,63185297,60315461,46850285,96317583,162927309,62509697,216851490,177072556,100468083
95263094,95881922,208269445,173556240,94865878,138109303,96431114,61186463,209808819,174115973,127122617
99149670,101034623,203366737,168120885,92353287,134210244,57291520,60088889,206189535,169734561,116148504
140920100,145403000,194095658,152504105,80790576,118621102,97780842,60971575,195095284,162521471,109723842
60346008,118520887,206090078,170445697,89964251,136480019,70316758,74979687,207617148,178162156,119851993
110517440,141096128,208058146,166635495,88685430,139900727,92245591,73644580,208626557,174639052,121052444
168508892,15323791,181826061,159170546,90046317,129982708,97135321,48822586,191546760,160177157,120693803
106182633,105607585,205032638,166516099,92924179,139844327,67603536,70543179,208636827,167696857,122046036
82252763,69164650,194648012,161933867,92068802,130448283,98764287,77227017,198231285,168717423,116759948
207095458,203741771,203813997,162073973,87957374,133348457,59084479,62163989,206258340,164493817,118397633
149115577,174650022,193893365,170409766,92230522,133705022,9594361,66192535,197239567,173404046,117608256
34965957,6047092,210722312,180097000,98042040,128475973,99175583,82095577,218954786,184085842,115213475
116740056,106229316,37809420,141976941,49488443,54767244,105921506,146462567,168949529,17044583,127627035
181163495,182562964,197967466,165348028,91667307,133218760,59948374,61500202,206372245,167002614,120445806
134073993,128244153,216847243,179874551,94401400,133718651,69645210,71448597,218443431,180432442,118980044
152250769,158506108,205426995,164888170,88868900,132493380,59011358,61348811,211013205,169700340,115585897
126340739,155688433,208286610,171850660,92140353,140497350,94067223,64526378,208628886,181672930,129525817
132818311,123004067,198668842,162690426,85747288,138647626,95684229,69446319,20069980,163252306,128123016
140107824,125484181,49488443,145627818,58890483,59908048,10503979,150304874,176323171,181026282,126844736
192962768,184996311,204996301,165182654,94785770,131471431,74665672,76886813,206194979,170432277,116299811
98699052,120951694,191318958,156451061,91322244,127423615,61063187,67963348,196445764,158357046,118988151
64337956,58921804,200447917,171487637,92732076,131613737,95645372,70621545,201573781,173790765,106229316
126511477,131275859,207339922,165671524,89963350,13676483,65498657,66014456,207504603,168826571,114384703
165178513,187802632,211872799,175586758,9541385,135867403,99690116,72228961,216001248,178276889,123819735
100457328,101881667,195544967,174027380,89830160,141709324,95103250,68448391,198481115,174650022,135143132
214151128,214151204,202019018,170500871,93461852,128510546,64997733,69815014,204080549,172119764,120663747
211096735,195908508,46315674,34095469,214758802,95459757,157851701,46198566,208269445,177132947,100029991
128347951,115123523,208340794,165097059,98686864,134681962,99374840,77873244,208461509,167235479,129092371
138803024,139186755,203501692,16141301,90197605,121847542,96872767,69467131,206294750,165798075,106880670
96198531,95342141,200773709,171084579,95761607,132214598,98222157,70620170,204996301,173063167,117572930
154946553,147987499,170992137,142138437,19510115,58575589,101093976,148292471,170225163,213831411,120287620
101681076,101109290,213462706,182075742,86275097,141100377,69420567,72834735,216673307,184698689,132425764
125154089,127512532,201392553,176847776,87882306,134405453,50571479,52091352,201904806,178331258,125587084
150896713,148151016,203366737,153508391,90847455,119255939,91991960,73280399,205746658,155608436,110481297
179374202,116011897,192690191,158286009,88465071,133147641,61364998,66759630,197869630,159356202,124133098
161669002,138154546,201058822,160177157,87597926,139419911,94412082,49384862,201894015,16056013,126143333
88012193,86787284,217361278,179814541,92708996,134573095,77516630,78841370,32290926,181402048,118250332
127155849,42902704,195732661,165116839,92353108,130082367,93118367,54000205,197018897,170996003,116828452
152369754,138019517,206999743,165789109,89964251,137417171,96297475,69645210,209039651,171079774,126001859
197451054,191182388,204358108,163113245,92598277,135329576,63315431,65265298,204998079,167630514,124495374
51210046,47306358,194740941,169266178,97381069,140540445,98138288,74729981,200629791,171377075,128954825
73558681,65198854,215590829,180946120,91009271,143680017,64108542,67062025,217852092,186841025,127694261
128088883,183731773,194103321,169972240,92965583,137401288,53802709,62222083,196327251,171720226,121211436
192841022,159170546,206151847,181093933,87832508,135354748,65829793,66339593,209425310,183407168,118779935
61545707,119198144,199854767,173023387,91135989,137154704,96766443,59942750,202740353,174255482,118965002
158502237,155608436,194089854,158102066,87891442,127120043,46524999,50234002,201072860,158778401,116248315
128155995,122152836,195894297,164563128,83049173,124495374,51997407,5513391,198319212,167352440,112611781
184995484,192268534,209394675,174499788,96696505,140129481,98169929,68123808,209609404,175937446,121430903
62767402,66011014,194810470,161519013,91332393,130096773,94791214,70102167,196114483,162766548,113073365
131577875,131579872,206214993,176669167,87004870,138372162,87874629,64717452,208153045,176861259,126843374
151729103,149674309,213979782,173123810,88868900,128241888,69631588,74764782,218358215,181254409,117879046
97852377,113743901,205633937,167686306,92664228,131428761,59779641,69149758,20772990,168335047,112341581
125903206,128097365,202771317,164496046,91404778,136395374,96674449,70590584,206799921,168365108,122024321
65590028,21586209,203644322,169734561,92431538,133248345,74678766,77659420,209052300,172503302,122068572
201604286,193876814,73834421,69005174,40427485,93888331,150567919,70722066,218419223,16172471,100889345
84316384,85372037,210539530,175023010,89186785,140856449,89964396,64167841,215458931,179667054,123439110
138898804,149840756,206379911,173961405,86862691,138389798,96598177,64536977,208305913,177260995,120126083
113099886,77766145,196158534,168922669,84312340,136698421,85290485,53671872,202333439,171666938,11834136
116546354,116921712,204366281,169826259,84901150,138649065,59627865,65829793,206044238,173817502,121546402
148823966,148909811,207895479,170574494,85857275,139476038,88459214,62958117,208331706,175244777,128510546
72761319,24125032,169992289,137153646,196340356,405276,100457050,146258435,169188335,29084979,120194026
104393412,100461251,210095718,169465157,94865878,135935911,67940406,71008107,211056955,171213654,119693922
190659027,195502889,197320546,166392900,88858062,127032178,54820823,60900236,201936280,166638169,116491639
98793461,170435905,32089039,184105126,86787381,150529156,97780850,73391328,36986695,186171658,124862511
149031308,156940170,194095658,163736626,88940549,132425764,96714329,46461191,197000654,164442072,117377915
85921979,79980870,21039040,165348028,90192683,12852143,64997733,69119214,210896329,168555547,113633078
95498148,74518133,191593222,167260200,89536429,136225471,97634316,61503093,193864665,169056974,117373737
167301328,164766402,206747758,180808378,9662139,143814164,70443937,78514637,210973681,184702914,131880662
159954567,161437346,196397447,170997038,76801264,133212408,9266819,57291520,200196932,172640971,113638557
154860549,138174465,196346405,169662912,90228746,134806900,56723554,58747168,199857711,172196379,123321654
96375645,102743375,201517658,162644613,95762218,132880612,62010128,72087127,202949306,164476756,125656007
24054349,25476830,196974825,163998671,95924097,131579674,98339686,72221787,199381367,165786716,114749718
138018302,136027809,186495069,155458516,205753437,53333718,103655646,161594167,185849634,30197162,143242151
162648441,134941795,207650885,155181497,91986555,130442423,68298230,70610227,208244874,156931171,117377900
136117450,138016755,193617924,16776112,88020643,130849350,96326611,62809092,195653388,169059221,114883223
65805307,45016429,204373995,170458211,88898748,140567428,63279845,64461089,206262260,178200624,127706843
81740186,79139216,21045586,171800867,95395534,139430029,77284506,78354250,213283132,174865566,12854148
100007206,51329747,201991292,168044505,91322244,130412127,91545142,70590584,205030058,172849747,118117425
166541429,163998671,203644938,1682365,89731462,133762984,63779108,65948923,207341373,168942683,119123608
165021998,159887241,200032160,167756346,93384068,134005628,61783968,65019014,203685476,169100853,113121959
133684784,138302970,200676145,160177717,91512418,130105363,42317963,59404645,203908370,165257760,117608256
152093791,143612834,207780931,176791154,93557213,154445772,70861211,71478031,212039089,180567795,142143293
66354378,65974904,197200082,166462901,92362625,130868262,98787778,61356611,200196932,169217021,115149592
111152399,102673991,196683714,169897016,91117110,143754060,53209899,55217785,199007224,171177845,130862182
190473518,135865547,202190390,162690426,89965062,129952194,92206145,56844161,203418570,165040832,115613795
149662258,146526150,194048859,160106845,76222115,132247754,79532847,217113000,195301853,161650671,115531175
131199130,130430325,206298125,171701711,90844627,133211840,96015314,66987246,208654639,179096908,118531892
201169400,205122730,190065322,156841310,89226329,125127242,49433548,57731155,191899187,157851550,113055550
64634438,65365329,206555504,16813724,92825811,126974478,93321666,71025771,209369861,173675454,115148383
119338077,119602012,206437273,174115973,96242129,135895436,98850852,74545606,209033779,175138927,128491476
177406757,142384049,211628890,173585803,81257534,141089056,58005104,62958117,214063492,177866685,125553809
102805454,108137887,196050587,169032796,84941195,143077331,47774839,49882430,197902342,170492226,135708440
140514463,160930267,209800416,177158665,94411447,141809305,71972310,73350187,214230909,179663360,119198144
56197844,48408978,165128318,147282365,191842164,38022773,100918161,149538006,163370509,214053485,126170679
62870518,51592505,204171457,169560532,90844627,133102596,95930859,70621545,206918992,170554677,118096983
195213131,138287315,204833776,166875572,89965062,141590346,53040899,54449077,207544080,169075955,118441370
77836074,100917711,215956593,185841519,92732076,141036034,9583190,63980495,218571282,18643756,125357789
74983492,185281284,18325109,15123864,200592679,85921401,106103779,158768828,183043824,30861890,131183014
152932781,189842867,191899800,161327979,94783445,136796369,62983442,72782988,195515325,162644571,120466742
66022897,181346263,60613366,52954294,33651349,95125161,177601611,60008389,216001248,191704895,100953097
182003918,181855008,194606250,161129966,94748761,128223189,98596984,60900236,200773338,161307784,113666817
127740274,121190504,195095613,139531142,209914893,211951597,101312283,144236442,159919899,161401979,120445501
128223145,108091989,214217007,17085043,94404266,134031768,98997586,73271644,33651349,173585803,126339905
155811257,149857210,202222755,164847305,89504280,131562511,97337723,61540740,202779095,172322051,117683543
33455470,29645358,209566004,161489560,92191372,130849350,68046262,74745446,210872816,163989368,116963608
114505552,132128441,204795590,167722788,94792628,128080826,72857932,74590545,210438621,171340977,114067198
181972027,135935911,195604643,160177157,92362625,130097404,95768810,70861211,196718871,165258781,116255073
130459146,111874546,198491211,170506236,92943839,141590346,94970698,62193372,200500289,176774552,126345104
92292722,125675960,218412165,146809575,46078589,53486485,100715556,156129715,180481920,181909843,116515497
153621658,158890644,195692934,164726263,86502218,136225471,92193770,49864819,197520600,168485518,123107587
159922692,153388007,187589106,162644571,87688867,124926597,92444931,68913279,201894015,163517894,117487383
139836876,128423285,216692526,174119877,94623158,141096126,74207007,75043173,217824306,177724459,132589002
183922234,46126877,207400225,180507533,92431538,147431266,98843487,65829793,208689926,183486662,132146731
69695030,70448307,200653194,167699264,88222900,132880612,60885236,63032370,203644938,171125186,124967992
97757053,94185594,194648012,162879031,83454957,133248345,41739438,46524999,197323709,164683144,116490105
194503065,200781998,199459240,160089829,88404780,120461943,91784764,65984567,201894182,161820797,107609586
133160212,132035518,206555504,177465834,98169929,137696143,99400143,76334805,210301439,184915743,126040340
191528237,141809305,199463044,171790414,87244084,139580835,50399823,52069477,205665048,174075327,122426849
204663207,191151835,207678512,164922641,88459147,142555414,92729216,75810900,214171692,165786716,119249487
99266748,137667788,204168928,177633691,94811047,144781025,99040825,61063187,208286610,178767086,123382390
103532233,100812645,199419849,165754254,92729216,130423594,62389876,67112258,200694204,167256014,11834136
89674745,113899498,52835437,41670764,32978730,96297475,148324590,49429875,215642711,169810419,100066545
80143491,80185579,198430694,160908923,94250944,135756737,98138288,75545120,203950780,161806139,128080826
165648546,114067198,219342849,183016012,92581795,132693235,65514295,76722461,27338042,186999566,119078770
188573299,188237949,193049690,171523595,88553816,139257814,98055186,38056729,194423873,172503267,118835326
108082054,59627865,193433031,171850507,81225252,143658927,94821317,46320176,197552252,172593814,119884727
141229712,119644546,204142270,168539582,94970698,136196621,58890483,64902435,205657914,170506236,122693039
158686622,166025161,201904806,138372162,209579513,211347621,101231043,143536418,164332987,168196219,117289690
211735945,166370910,73101778,67440746,58508459,91230858,175601551,70861211,51890318,183015983,100461251
110065355,169826259,211562944,15812100,95609113,131665383,65570689,71371244,213086023,164442072,116148504
152729891,155062898,202149363,167966899,96015314,134014957,75166845,77452766,206298125,171796488,118508663
191019525,180137171,209058641,163607710,86260251,130812015,61910556,69171291,211764712,169897016,116413065
216464807,211739499,200884188,179663360,9365208,148072592,96794945,61547017,203523470,182377638,131579674
122181374,123887207,197954991,163437889,88938861,131081621,59458344,61294969,201677082,166103567,117825990
157003807,191656928,200032160,167795076,95881915,136193678,98339686,59569588,200671857,169847533,124534643
168341306,171618647,71087478,67347843,62427853,9348502,16355862,70543179,44377062,183400970,100585036
73076717,63549718,205590367,170437951,94044162,138023348,97220525,72221787,214699402,171519099,120012580
165587104,109984766,57746090,35651407,214900350,95762218,156858289,47915839,209758198,166635495,104840157
199222657,194728260,208323152,175368736,95598356,138378475,70102167,76661478,211758973,179664918,123354606
68658881,160768960,175826390,143615140,192232282,41294210,103872539,154615268,173259775,213696130,130457435
19144107,11989602,193517857,170485422,90912742,139419911,94412082,57049017,202168773,171824937,125091204
144389765,84647820,217313570,178453794,92769458,142498491,99626208,78889848,217647701,181554760,119108218
182573206,149636868,30354778,146332484,49428229,60613186,10165552,152130648,181376653,182372755,132240709
214892751,215821406,199614678,171097124,93934855,129433532,99681243,66831127,204171457,171911562,113137540
91742030,86278817,193045374,167795076,91350983,126531309,54801018,59018071,195401851,169194697,115863278
82965133,88089557,204982780,167530794,94411008,139428930,97372697,55214360,207604151,16976581,119756560
123188751,123887207,204318094,168699094,80635347,120655870,90847455,62574485,204680040,172503267,113513145
183355680,173126574,186691031,164528126,88217806,134005628,91305733,58950932,192134594,167860350,124470535
165796469,136716008,172269837,142293796,194929022,216628285,102180396,150738933,171875118,214358719,115213475
209337390,195733653,201622563,171079774,8404217,136418332,56723554,60963921,203458212,172418155,120820539
131082277,194046361,205010378,173709365,88460599,141065034,91178542,71478031,206087616,180943532,128887349
212868723,195568439,197018897,171367616,92709020,148442679,67348267,77805214,204531548,171666938,129626806
206995689,208300745,197633060,169265738,92068802,137630546,92431538,58061839,199381367,173218414,118636230
62802333,42768794,191897290,160553078,93321666,126301761,65406072,66728558,195773055,161864935,117809633
149829685,151364429,194155650,169165504,88458404,138148674,91117110,65620553,196736030,171899286,118450131
48421367,1059232,166392900,149621471,193075794,4677614,101750389,152241606,166390545,214889416,133295865
163258805,155697565,202014083,172937858,88230219,137472725,51890426,6583004,202998931,173817502,119116508
141238784,111928190,181601193,140455574,203910204,63469633,100692287,148831111,178470622,46320200,116864217
150140032,145698822,206056716,181529984,91354014,143526771,96297475,73300977,212023863,181974742,130442423
182006686,104413738,196647264,168545461,87957348,142498491,94185594,53081389,198445228,169877412,127539484
183205054,195502891,198880028,161245125,92859867,129435167,95320730,71025771,204217959,165754254,118201881
6446307,6796345,202977853,16308947,89072961,136804494,65019014,67112258,20397726,170155191,124534643
127183012,127403418,201523373,159370647,9266819,126846476,9578644,62007333,203164989,168196219,118946418
128172410,103867633,61102905,55162962,40167658,93446284,154628223,59423743,208123251,169954734,101238723
142462465,134296824,199071329,173529245,85810934,133218487,41355019,51065086,200500289,177137196,120018864
153892091,156725543,203163473,174191436,95132050,140397290,99690116,78807565,208269445,175728920,126631122
181698118,173936148,202149363,174337921,91631259,145487724,63424227,6443876,203973958,174660800,125869296
174652115,111733565,205032638,133224089,207276484,207407124,100948649,137467309,155146968,159454309,110644795
177649117,128697329,213424030,174062334,94254297,136150903,61926267,75803460,214051481,174619994,118531892
103539224,121759412,203532574,180005189,89415703,144259351,65881185,66481702,211144868,181845564,117530414
185306808,160180374,207895479,171878293,86275240,130439422,65344633,66987246,208903003,174334709,114596825
105144923,87781217,188089939,160186221,84375637,141452742,96136589,55400552,193488445,162334569,126035149
149116966,142242480,200331437,174772295,80633884,134305971,48408978,49919910,202776254,177884021,115809124
26970712,29349437,200642243,158102066,87706455,125386721,53639500,57642629,202407600,159093281,112685161
92373641,86289871,199296296,159911474,82933592,128626163,46280964,52390179,200960946,165793491,119389026
125878460,132811343,202168773,178005509,89784495,147248101,98052872,64997733,204373995,17981295,130277316
151885815,150919755,192309064,165510489,91297970,128513050,99095141,68523285,194289463,168240216,115454900
155595491,106617663,207838791,176029230,94077498,132128441,70623028,75302250,208058146,178043351,122228340
192288946,196926413,201071570,165596164,90046317,133941260,62142254,62618081,204040293,168359647,123063229
150471557,149556207,201330975,159900523,96883629,143235507,97780850,66920891,203539915,165608634,125927262
154932666,155272485,208652507,166536462,92472188,135865547,98052872,66098778,209668321,167985238,123220332
141743494,142904604,199926418,167675560,89415703,131121686,50763233,60613186,200773338,169166522,117395002
62783686,111949241,208153045,171850507,95498717,143808175,77425155,821709,211162170,173855620,128103044
99759512,101662792,176729730,159031424,198879762,33766437,102146882,164919180,174535068,213623927,135968980
157049760,145720365,207114575,170914328,91404778,132811398,68927634,73417822,209256925,174772295,112121458
166509186,162303049,210000671,179534593,9144406,148691281,67768462,70160494,23611704,181348079,136476913
44571344,33724395,175586758,146331505,211071296,62481694,100468083,151872925,173695688,44074775,122528595
63981232,56821170,195469381,169452434,81081449,136192195,87362467,51985865,199419849,173427127,119084659
144255015,132810775,198879762,160086717,95609113,134482133,57414669,72341968,203271909,162311887,121055354
160455294,156543338,20992868,17949414,92735439,143526809,68298230,71723658,213299973,180432935,133220353
49117150,49429875,197001002,159111889,86326538,133709858,52576485,60885569,197276239,169060985,124390710
63076837,63990231,205122730,171186576,89040966,143474564,97633507,71048495,208137033,173363995,132674719
181008917,190080436,201853390,169734561,93169289,141002923,97434473,67930698,204432472,172319069,125869100
82779779,85669646,204283428,167694275,86278114,142239440,72818534,73658203,206616694,170914328,127110383
203772775,167295992,209137094,171258412,86690140,135633201,70619744,73350187,212775248,178380500,125024046
179819512,175582490,195732661,154892621,90192683,131121686,96625279,56680848,200419552,157690333,119533427
101749130,92069100,209532439,183003446,85825509,139011561,64164975,67266727,211739499,187614744,122228340
170652714,150888794,205463922,158662686,90067899,117648982,61827573,66945098,207258676,168985423,110664141
176564971,176761570,202650371,159691814,89056850,138325202,43221479,45109067,204518612,164586423,117575267
154715682,181402048,197520600,167109671,85970704,137409734,36436984,49550645,201226807,168784290,131023150
203123556,156063795,202294887,175601367,81717608,143109069,90315462,67805795,205037788,178276889,126150299
201816517,210485619,178940064,156104314,89368133,120280960,92789460,56850927,183236184,157897710,112540573
156849784,132985025,211837116,176318581,85372037,141067278,61018129,62481694,21398383,180565455,120663517
203642123,162148284,206918992,170219802,97712557,126539719,99681243,75544330,212037355,177582365,112848320
154570701,151203657,209331908,173097820,88096729,134768151,92919130,68523260,210006932,174888266,124605430
120591791,118201881,56704341,49262798,27073675,98138288,167587834,51921099,215156175,175731640,101092864
127548168,142423165,201991292,173139176,89400074,129347888,72025372,75977374,203459667,176722474,117506135
95190466,125869296,204459677,181340791,86774130,13531710,63235308,67347843,205757826,181826061,117932247
40647893,38728891,209331908,172005202,91297914,132977275,92540079,76801264,213088451,176286247,127547220
138417326,135888971,202380160,169882443,91694720,129471737,69743968,74617207,206056716,171258412,113974815
154210922,146050728,195550520,16891444,80621546,135774600,93191486,65659631,202149363,16976581,121022062
101872863,101261122,171075398,151203657,201895035,52835437,100670958,156269451,170219569,29645358,129378953
119961849,113085858,215062106,171554353,96375636,139857065,96844260,78265860,217561945,173179275,116087627
172913297,162785180,24410607,168222916,93761625,131561093,96625279,73602221,36448775,178980845,117575267
131499131,182731664,201906265,167201310,95881922,128005960,99554571,74518133,203728410,169753835,114686458
87739514,87267642,203969036,179499852,85669646,143270520,63744172,67751548,205263871,180944840,129094736
200795510,211127205,202133566,161137057,90212103,131579674,93461852,63311136,20574152,161886595,120658801
85953233,101724398,203334271,167966899,87952891,134958490,96012975,64669126,205235069,173361717,126972069
149759190,128697329,203012798,166970536,91674643,136027809,65058655,70316758,204072072,172503302,120638063
5543929,53816634,200331437,159500368,95881922,127512671,64436980,67101342,203443185,161250360,115233370
148915484,134890913,204166214,172478723,93480513,131275939,74073017,76226833,206747758,173529245,120658801
32643100,31051749,23200992,186056213,88442158,142214955,94185594,74174749,28447568,187599210,128030209
108102556,105132794,209979291,176961656,92362625,142498491,94418064,59866243,211860776,179027888,116839541
196857394,199563602,204264501,164922641,91938131,136640367,98850852,64826121,206409924,167960462,127642449
104596329,110958683,212891137,183050538,94286682,142531451,55721809,61827573,213231066,184234228,125277947
187528428,175601551,207838791,180565455,93374168,130519666,60840895,6598816,209369861,182642703,121581957
202146532,180262805,203501692,171070618,81724265,128511782,53036357,62007333,203967370,171586944,112715765
65013804,60941530,201826646,173675755,89457326,134754177,55216758,60963921,202400901,173961405,129534337
220583263,213340470,196092802,171330946,88052762,132616026,88940320,66607646,201330975,172816340,124777540
109429974,108732816,197329659,172642026,92366479,134404142,28024059,4677614,200414938,174579343,123600084
82412747,74764782,203569506,163345414,89504005,134155491,72387753,75352470,204982780,165570134,120663530
202798494,188856803,186506828,143940336,92140353,112491346,25484727,51240681,189588712,144582649,107453675
198489795,194662935,197316913,172312601,82253825,135689944,91631924,50847703,199256875,174472771,117364948
73073684,63291339,200781998,167941016,92140353,134892872,92817526,55389550,202299011,170597663,113833143
48658854,13977227,194421630,167046968,90912742,136797712,49492870,57602324,194647224,169721089,127329296
61217463,27398471,193433415,161318300,94412082,128954825,71364517,73706611,197018897,164322642,120655794
66079744,156900691,208169774,170445697,85383742,136397430,59908048,64932157,212021412,174075327,118965002
178348878,175582490,199381367,160828783,90185552,133713090,98052872,65615238,201709795,163483290,113077760
86117373,105337376,54229488,52955386,220335314,87909950,158483256,53254968,211150457,167148162,102145089
209691085,208611914,208396972,171389614,87788289,133295865,89964251,70340637,209720846,173294608,119500238
45399876,41301508,60523499,5560986,47180934,99244734,153236639,60473306,42357240,167315048,101178937
70620903,36742060,201989358,161665262,83073122,131982812,92789460,64816391,204132824,164678502,118835326
189245898,183259219,193455139,159885356,87353324,143630659,49533892,56722454,195640859,162550882,124972847
71899024,69691538,217361278,180100589,92428503,126843374,96374396,73515384,218610269,182663117,114348501
115551312,122547234,28219905,181291059,91214610,137344638,95103250,79220563,38734166,184541685,125834115
203885348,193066415,195469995,157932574,85499925,120654001,89633933,53966894,195817355,160089829,111530446
193091409,147877598,215978600,176712042,97193531,132699279,6443876,67275348,217871548,179042413,116340462
156895610,122991752,205412196,161072000,96887734,133064645,66945098,67746973,206394277,166638013,126891493
31039020,18039770,194642726,169897046,85183234,130821221,70599754,74559635,202933956,171589216,113744067
77780910,83775624,204925550,166472853,95074513,139078985,98560243,65019071,209179607,168410364,120530840
83658388,103067482,181990603,155595645,20574152,60295004,106239457,163591001,181799946,43971805,136594376
127355271,107114773,72919368,67410431,59018071,98282446,164888170,69505674,50217504,176304389,10752555
92904424,102052287,195943818,167885435,84427383,130489054,94623158,52791175,200446261,171213654,116929664
101283180,97200819,217980876,176731843,87876649,130412127,97857762,70610227,32450385,179201008,119903266
201004686,155146080,194936488,174219577,79393895,135400582,84562597,52529896,196915277,175942108,125106739
49079652,49040999,48804917,185264050,91547898,138082699,95106103,78152073,51050069,191652019,121545971
87413647,128449736,209369861,139129917,219306342,24125032,100910326,143370829,168933203,172127046,110136426
83185555,46778688,202867943,172971599,89504280,141362563,66192535,69645210,205665048,174414239,128244153
182697334,179878850,69005174,53139261,40235158,98695990,149175908,56860519,211628890,16813724,100636718
163780727,126082126,195047389,163535660,84649210,134602889,40235158,5513391,201700658,164322751,121545971
112916269,121402380,201892175,171963226,92193770,132414195,96883629,6708485,202618701,172513274,115474808
170158994,118087338,195406627,166640408,88032716,127120043,54229488,54492012,201528024,167699264,113236356
90795545,133342273,205235069,173139176,89715586,134934219,64816391,70616344,206923508,173855620,126843374
63552209,70618240,204217959,170205913,96572379,136379262,98754943,78371647,209039651,173217094,129602045
120662936,120464313,211382456,140513446,218557128,219342849,103482745,143615140,166529548,169025640,120661325
53054275,35463270,202837944,162032451,83358142,122842928,60998230,6432966,204784322,170591436,113907585
193940935,188377785,194032139,156962389,9144406,125028638,94623158,72315205,197345268,159574047,117825990
41017644,129831043,204088827,165258781,91820209,142304783,92817526,68123808,206156104,166181502,123228408
108690274,124875251,207096769,173329297,91631259,136784675,96012975,62641096,209897831,178931571,117649738
176137278,113193765,194810470,167012687,89400074,137581650,97251430,55656169,198527783,170219569,126001859
128057080,130356311,194574338,167166540,92729227,131437003,94891720,38634303,199591930,167722788,118319283
94073383,88465071,193743118,156858289,88984160,132531312,94196800,65198854,200566606,157517797,116574869
214218441,176679968,71851479,56722454,41927399,94891720,159834481,71565896,210345645,174650022,101291474
213250382,213250421,208635880,170492232,91596061,134103848,67670413,69716771,209842292,172816340,118965002
171151857,161072000,214171692,181845564,95680093,136164888,66926905,78022142,215145339,188040867,124569205
184190189,183407129,214958366,164332987,94785770,126410647,98843019,70838362,215910659,169600867,113073365
42365978,42768794,202581540,163440241,92709014,139257814,69171291,73862510,205687475,165845022,130766061
197895759,166491750,202287421,174451466,97337723,144031167,98560243,66011014,207560167,177595293,132128441
103706034,100532766,170548273,143211491,200446261,52686159,100459830,1488134,169041140,215928374,130385818
37496908,33759362,195612294,161297127,92699455,134806900,51962524,53324074,196910081,164302641,116574869
206294943,104751665,56703822,28219905,214254934,99626208,154165901,49707415,209266061,169188335,102139031
73316432,71835377,204908359,183807284,96242129,148909811,67347843,72087127,210633946,187957744,134983487
77754998,85405261,202169513,180606721,92333024,142456462,95311461,59601880,202925267,182355724,120265128
148877504,133618693,199863180,160547133,89054057,136713357,57339435,59321555,200755749,161328238,122024321
71805951,65498657,67999467,62437634,49980912,97696443,160597035,65576787,217313570,176569257,107829347
50999633,46850285,195305135,161101714,85405261,131329840,94783445,53040899,195938348,166011551,112629266
145489994,149243364,199346615,171717262,9594361,129354137,99232660,54722281,204771785,173720436,116806968
63780447,29199131,158100772,139430029,18974456,32366175,104579695,145070972,158096134,216218859,120655909
185818690,191322819,209058641,169917571,92431538,133248345,97344258,79589867,209800416,171342132,123497080
168484813,167536201,209132631,181597338,89043171,132746839,73566275,76995456,213429350,183732586,111638930
150864162,142143293,211715828,170284126,96117615,143820823,96431114,73518707,216774140,174660800,115809124
110765998,99596689,188381956,160145184,77861391,131523153,94672425,62694654,191530478,161866800,119198144
201206991,131275859,203458212,16559214,92416989,141269735,65690974,75604759,206189535,171121276,124399861
80641595,88548622,20069980,165062570,93761625,139505388,60581316,71851479,206287220,167839693,128000894
47549965,42815855,202591029,171875118,93410583,140875291,96818059,67121130,204132824,174853251,124344127
98381008,100154431,205733993,137611967,34973194,37983697,103488776,151338217,164726263,166602358,113244594
183736483,155279964,204149375,166636534,92333024,130300169,62694654,64999909,206380736,170205913,122260348
185357759,178862192,203686130,161457933,88230219,128686764,72530840,74632527,207766993,163261590,118250332
158883867,151496093,200441782,171878293,94689751,139856993,99244734,72919368,202415097,177082921,127179319
105553424,103002253,201573781,166137014,89745419,128042062,92310593,70495996,206558296,170581293,119859320
163289949,160636213,203814593,162441602,98694486,133356765,98787778,66018819,206362362,165792802,121528279
130937313,119078663,208696342,175728920,94418064,137401288,9578644,75200287,211823971,176586788,122152861
100063869,115809124,23665392,147975398,53509405,57602324,103087430,159691814,188112964,189639764,125106739
167677359,171397204,206990515,168870014,94792628,129602045,62994528,67232327,208635880,170090840,123220332
96769727,101044521,204467469,172482015,89056850,119163204,51642008,59627865,206367135,173651630,110956733
113502941,102552085,197596367,166370910,94250242,130995924,98138288,70590285,202827040,171148039,120585152
161216528,131613737,193045374,162690426,94124635,131006260,7371114,76216316,194297053,163537457,121506493
35541136,105227193,197315548,161425336,93461852,126511524,96317583,61442633,207624491,166455383,115398133
